Postgres8,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP422522302,21-04-2025,789522,25891302,80,2025-03-19,2025-03-19,80,1,1,1
FAP423522603,21-04-2025,789522,25891302,57,2025-03-19,2025-03-19,57,1,0,0
FAP424903302,21-04-2025,789903,25891302,32,2025-03-19,2025-03-19,30,0,1,0
FAP422422302,21-04-2025,789422,25891302,24,2025-03-19,2025-03-19,19,0,0,0
FAP423422302,21-04-2025,789422,25891302,97,2025-03-19,2025-03-19,97,1,1,1
FAP424422302,21-04-2025,789422,25891302,83,2025-03-19,2025-03-19,83,1,0,0
FAP422102301,21-04-2025,789102,25891301,38,2025-03-19,2025-03-19,34,0,1,0
FAP423320301,21-04-2025,789320,25891301,77,2025-03-19,2025-03-19,73,0,0,0
FAP424320301,21-04-2025,789320,25891301,90,2025-03-19,2025-03-19,90,1,1,1
FAP422122502,21-04-2025,789122,25891301,96,2025-03-19,2025-03-19,77,0,1,0
FAP422421602,21-04-2025,789421,25891301,29,2025-03-19,2025-03-19,26,0,0,0
FAP422601602,21-04-2025,789601,25891301,55,2025-03-19,2025-03-19,49,0,1,0
FAP423503303,21-04-2025,789503,25891301,42,2025-03-19,2025-03-19,42,1,1,1
FAP422521301,21-04-2025,789521,25891301,37,2025-03-19,2025-03-19,37,1,0,0
FAP423521301,21-04-2025,789521,25891301,65,2025-03-19,2025-03-19,65,1,0,0
FAP423221301,21-04-2025,789221,25891301,55,2025-03-19,2025-03-19,55,1,1,1
FAP424221502,21-04-2025,789221,25891301,84,2025-03-19,2025-03-19,84,1,1,1
FAP423202301,21-04-2025,789202,25891301,61,2025-03-19,2025-03-19,61,1,1,1
FAP422522603,21-04-2025,789522,25891301,35,2025-03-19,2025-03-19,35,1,0,0
FAP422621402,21-04-2025,789621,25891301,35,2025-03-19,2025-03-19,35,1,1,1
FAP424621503,21-04-2025,789621,25891301,47,2025-03-19,2025-03-19,47,1,1,1
FAP424721602,22-04-2025,789721,25891103,444,2025-03-19,2025-03-19,444,1,1,1
FAP423603203,22-04-2025,789603,25891203,352,2025-03-19,2025-03-19,317,0,0,0
FAP424422203,22-04-2025,789422,25891203,255,2025-03-19,2025-03-19,255,1,1,1
FAP423101203,22-04-2025,789101,25891203,396,2025-03-19,2025-03-19,317,0,1,0
FAP425101502,22-04-2025,789101,25891203,119,2025-03-19,2025-03-19,119,1,1,1
FAP423203203,22-04-2025,789203,25891203,414,2025-03-19,2025-03-19,414,1,1,1
FAP424203603,22-04-2025,789203,25891203,480,2025-03-19,2025-03-19,480,1,1,1
FAP424220203,22-04-2025,789220,25891203,463,2025-03-19,2025-03-19,463,1,0,0
FAP425220203,22-04-2025,789220,25891203,341,2025-03-19,2025-03-19,341,1,0,0
FAP423521203,22-04-2025,789521,25891203,320,2025-03-19,2025-03-19,304,0,0,0
FAP423420203,22-04-2025,789420,25891203,388,2025-03-19,2025-03-19,388,1,0,0
FAP425522203,22-04-2025,789522,25891203,245,2025-03-19,2025-03-19,233,0,0,0
FAP424202403,22-04-2025,789202,25891203,314,2025-03-19,2025-03-19,314,1,1,1
FAP423503403,22-04-2025,789503,25891203,474,2025-03-19,2025-03-19,427,0,1,0
FAP424303601,22-04-2025,789303,25891203,236,2025-03-19,2025-03-19,189,0,1,0
FAP425902403,22-04-2025,789902,25891203,207,2025-03-19,2025-03-19,207,1,1,1
FAP424903502,22-04-2025,789903,25891203,131,2025-03-19,2025-03-19,118,0,1,0
FAP423702601,22-04-2025,789702,25891203,249,2025-03-19,2025-03-19,237,0,1,0
FAP424603602,22-04-2025,789603,25891302,31,2025-03-19,2025-03-19,25,0,1,0
FAP425603601,22-04-2025,789603,25891302,50,2025-03-19,2025-03-19,48,0,1,0
FAP424321503,22-04-2025,789321,25891302,90,2025-03-19,2025-03-19,90,1,1,1
FAP425501603,22-04-2025,789501,25891302,86,2025-03-19,2025-03-19,86,1,1,1
FAP424221602,22-04-2025,789221,25891302,97,2025-03-19,2025-03-19,97,1,1,1
FAP423520302,22-04-2025,789520,25891302,98,2025-03-19,2025-03-19,88,0,0,0
FAP424421302,22-04-2025,789421,25891302,64,2025-03-19,2025-03-19,61,0,0,0
FAP425403302,22-04-2025,789403,25891302,41,2025-03-19,2025-03-19,33,0,1,0
FAP425902403,22-04-2025,789902,25891302,48,2025-03-19,2025-03-19,38,0,1,0
FAP425720302,22-04-2025,789720,25891302,86,2025-03-19,2025-03-19,86,1,0,0
FAP423703402,22-04-2025,789703,25891302,73,2025-03-19,2025-03-19,73,1,1,1
FAP425703503,22-04-2025,789703,25891302,39,2025-03-19,2025-03-19,39,1,1,1
FAP424601602,22-04-2025,789601,25891302,27,2025-03-19,2025-03-19,24,0,1,0
FAP423402501,22-04-2025,789402,25891302,29,2025-03-19,2025-03-19,29,1,1,1
FAP423301601,22-04-2025,789301,25891302,37,2025-03-19,2025-03-19,37,1,1,1
FAP425721601,22-04-2025,789721,25891301,87,2025-03-19,2025-03-19,78,0,1,0
FAP425420301,22-04-2025,789420,25891301,65,2025-03-19,2025-03-19,65,1,0,0
FAP423122301,22-04-2025,789122,25891301,24,2025-03-19,2025-03-19,24,1,1,1
FAP424122301,22-04-2025,789122,25891301,70,2025-03-19,2025-03-19,70,1,0,0
FAP424101503,22-04-2025,789101,25891301,65,2025-03-19,2025-03-19,65,1,1,1
FAP423421301,22-04-2025,789421,25891301,47,2025-03-19,2025-03-19,47,1,0,0
FAP424421301,22-04-2025,789421,25891301,63,2025-03-19,2025-03-19,63,1,1,1
FAP425421301,22-04-2025,789421,25891301,90,2025-03-19,2025-03-19,72,0,0,0
FAP424720301,22-04-2025,789720,25891301,55,2025-03-19,2025-03-19,55,1,1,1
FAP423321601,22-04-2025,789321,25891301,47,2025-03-19,2025-03-19,47,1,1,1
FAP424121301,22-04-2025,789121,25891301,81,2025-03-19,2025-03-19,81,1,0,0
FAP425121301,22-04-2025,789121,25891301,44,2025-03-19,2025-03-19,35,0,1,0
FAP425203301,22-04-2025,789203,25891301,63,2025-03-19,2025-03-19,63,1,1,1
FAP424402602,22-04-2025,789402,25891301,80,2025-03-19,2025-03-19,80,1,1,1
FAP424503301,22-04-2025,789503,25891301,39,2025-03-19,2025-03-19,39,1,1,1
FAP425221301,22-04-2025,789221,25891301,79,2025-03-19,2025-03-19,79,1,1,1
FAP425202301,22-04-2025,789202,25891301,73,2025-03-19,2025-03-19,73,1,1,1
FAP424903502,22-04-2025,789903,25891301,40,2025-03-19,2025-03-19,40,1,1,1
FAP425702301,22-04-2025,789702,25891301,68,2025-03-19,2025-03-19,61,0,1,0
FAP423303502,22-04-2025,789303,25891301,30,2025-03-19,2025-03-19,30,1,1,1
FAP424303601,22-04-2025,789303,25891301,77,2025-03-19,2025-03-19,73,0,1,0
FAP424902301,22-04-2025,789902,25891301,28,2025-03-19,2025-03-19,28,1,1,1
FAP424303601,22-04-2025,789303,25891102,423,2025-03-19,2025-03-19,381,0,1,0
FAP425721601,22-04-2025,789721,25891102,471,2025-03-19,2025-03-19,471,1,1,1
FAP423521203,22-04-2025,789521,25891102,458,2025-03-19,2025-03-19,458,1,0,0
FAP425622503,22-04-2025,789622,25891102,484,2025-03-19,2025-03-19,484,1,1,1
FAP423503102,22-04-2025,789503,25891102,445,2025-03-19,2025-03-19,401,0,0,0
FAP424301603,22-04-2025,789301,25891102,300,2025-03-19,2025-03-19,300,1,1,1
FAP425301602,22-04-2025,789301,25891102,451,2025-03-19,2025-03-19,451,1,1,1
FAP423903102,22-04-2025,789903,25891102,331,2025-03-19,2025-03-19,298,0,0,0
FAP424420102,22-04-2025,789420,25891102,306,2025-03-19,2025-03-19,306,1,0,0
FAP425420102,22-04-2025,789420,25891102,500,2025-03-19,2025-03-19,500,1,0,0
FAP423702601,22-04-2025,789702,25891102,401,2025-03-19,2025-03-19,401,1,1,1
FAP424702501,22-04-2025,789702,25891102,370,2025-03-19,2025-03-19,370,1,1,1
FAP423201102,22-04-2025,789201,25891102,452,2025-03-19,2025-03-19,429,0,1,0
FAP424201102,22-04-2025,789201,25891102,322,2025-03-19,2025-03-19,322,1,1,1
FAP425102202,22-04-2025,789102,25891102,417,2025-03-19,2025-03-19,396,0,1,0
FAP424603602,22-04-2025,789603,25891102,400,2025-03-19,2025-03-19,400,1,1,1
FAP424203102,22-04-2025,789203,25891102,328,2025-03-19,2025-03-19,328,1,0,0
FAP425203303,22-04-2025,789203,25891102,426,2025-03-19,2025-03-19,426,1,1,1
FAP423122502,22-04-2025,789122,25891502,165,2025-03-19,2025-03-19,149,0,0,0
FAP424903502,22-04-2025,789903,25891502,224,2025-03-19,2025-03-19,179,0,1,0
FAP425202502,22-04-2025,789202,25891502,234,2025-03-19,2025-03-19,211,0,0,0
FAP424621502,22-04-2025,789621,25891502,145,2025-03-19,2025-03-19,145,1,0,0
FAP425101502,22-04-2025,789101,25891502,236,2025-03-19,2025-03-19,189,0,1,0
FAP425721601,22-04-2025,789721,25891502,127,2025-03-19,2025-03-19,121,0,1,0
FAP423303502,22-04-2025,789303,25891502,248,2025-03-19,2025-03-19,248,1,1,1
FAP425221502,22-04-2025,789221,25891502,207,2025-03-19,2025-03-19,166,0,1,0
FAP423321601,22-04-2025,789321,25891502,165,2025-03-19,2025-03-19,165,1,1,1
FAP425521502,22-04-2025,789521,25891502,226,2025-03-19,2025-03-19,226,1,0,0
FAP425403403,22-04-2025,789403,25891403,477,2025-03-19,2025-03-19,477,1,1,1
FAP425621603,22-04-2025,789621,25891403,456,2025-03-19,2025-03-19,456,1,1,1
FAP423421403,22-04-2025,789421,25891403,471,2025-03-19,2025-03-19,447,0,0,0
FAP423320601,22-04-2025,789320,25891403,400,2025-03-19,2025-03-19,400,1,1,1
FAP425320403,22-04-2025,789320,25891403,464,2025-03-19,2025-03-19,464,1,1,1
FAP425422603,22-04-2025,789422,25891403,259,2025-03-19,2025-03-19,259,1,0,0
FAP423603403,22-04-2025,789603,25891403,398,2025-03-19,2025-03-19,318,0,1,0
FAP424603602,22-04-2025,789603,25891403,256,2025-03-19,2025-03-19,243,0,1,0
FAP425902403,22-04-2025,789902,25891403,403,2025-03-19,2025-03-19,403,1,1,1
FAP424721602,22-04-2025,789721,25891403,243,2025-03-19,2025-03-19,243,1,1,1
FAP423503403,22-04-2025,789503,25891403,272,2025-03-19,2025-03-19,272,1,1,1
FAP424122403,22-04-2025,789122,25891403,471,2025-03-19,2025-03-19,447,0,1,0
FAP424101503,22-04-2025,789101,25891403,302,2025-03-19,2025-03-19,242,0,1,0
FAP424202403,22-04-2025,789202,25891403,287,2025-03-19,2025-03-19,287,1,1,1
FAP424121403,22-04-2025,789121,25891403,439,2025-03-19,2025-03-19,439,1,0,0
FAP424702501,22-04-2025,789702,25891403,401,2025-03-19,2025-03-19,361,0,1,0
FAP424301603,22-04-2025,789301,25891403,474,2025-03-19,2025-03-19,474,1,1,1
FAP423522403,22-04-2025,789522,25891403,499,2025-03-19,2025-03-19,499,1,0,0
FAP423103603,22-04-2025,789103,25891403,427,2025-03-19,2025-03-19,384,0,1,0
FAP423401403,22-04-2025,789401,25891403,248,2025-03-19,2025-03-19,248,1,1,1
FAP425401603,22-04-2025,789401,25891403,477,2025-03-19,2025-03-19,477,1,1,1
FAP423220602,22-04-2025,789220,25891403,474,2025-03-19,2025-03-19,474,1,1,1
FAP425622503,22-04-2025,789622,25891503,146,2025-03-19,2025-03-19,131,0,1,0
FAP423521602,22-04-2025,789521,25891503,223,2025-03-19,2025-03-19,223,1,0,0
FAP425521503,22-04-2025,789521,25891503,147,2025-03-19,2025-03-19,147,1,1,1
FAP424321503,22-04-2025,789321,25891503,156,2025-03-19,2025-03-19,140,0,1,0
FAP425321503,22-04-2025,789321,25891503,197,2025-03-19,2025-03-19,197,1,1,1
FAP424221602,22-04-2025,789221,25891503,113,2025-03-19,2025-03-19,113,1,1,1
FAP425103503,22-04-2025,789103,25891503,231,2025-03-19,2025-03-19,208,0,1,0
FAP424420503,22-04-2025,789420,25891503,230,2025-03-19,2025-03-19,230,1,0,0
FAP425902503,22-04-2025,789902,25891503,236,2025-03-19,2025-03-19,236,1,1,1
FAP424421603,22-04-2025,789421,25891503,174,2025-03-19,2025-03-19,157,0,0,0
FAP424703601,22-04-2025,789703,25891503,207,2025-03-19,2025-03-19,197,0,1,0
FAP425703503,22-04-2025,789703,25891503,247,2025-03-19,2025-03-19,222,0,1,0
FAP425501603,22-04-2025,789501,25891503,162,2025-03-19,2025-03-19,162,1,1,1
FAP423320601,22-04-2025,789320,25891503,177,2025-03-19,2025-03-19,159,0,1,0
FAP424320503,22-04-2025,789320,25891503,192,2025-03-19,2025-03-19,192,1,1,1
FAP423301601,22-04-2025,789301,25891503,223,2025-03-19,2025-03-19,201,0,1,0
FAP425301602,22-04-2025,789301,25891503,171,2025-03-19,2025-03-19,171,1,1,1
FAP424101503,22-04-2025,789101,25891503,211,2025-03-19,2025-03-19,211,1,1,1
FAP425402503,22-04-2025,789402,25891503,124,2025-03-19,2025-03-19,118,0,0,0
FAP424303601,22-04-2025,789303,25891503,183,2025-03-19,2025-03-19,183,1,1,1
FAP425303503,22-04-2025,789303,25891503,195,2025-03-19,2025-03-19,195,1,1,1
FAP424703601,22-04-2025,789703,25891103,303,2025-03-19,2025-03-19,288,0,1,0
FAP425703503,22-04-2025,789703,25891103,446,2025-03-19,2025-03-19,446,1,1,1
FAP423201103,22-04-2025,789201,25891103,494,2025-03-19,2025-03-19,494,1,0,0
FAP423520302,22-04-2025,789520,25891103,442,2025-03-19,2025-03-19,354,0,0,0
FAP425303503,22-04-2025,789303,25891103,370,2025-03-19,2025-03-19,370,1,1,1
FAP425501603,22-04-2025,789501,25891103,498,2025-03-19,2025-03-19,473,0,1,0
FAP423402103,22-04-2025,789402,25891103,422,2025-03-19,2025-03-19,401,0,0,0
FAP423720103,22-04-2025,789720,25891103,492,2025-03-19,2025-03-19,492,1,1,1
FAP425221301,22-04-2025,789221,25891103,342,2025-03-19,2025-03-19,342,1,1,1
FAP423522402,22-04-2025,789522,25891103,394,2025-03-19,2025-03-19,374,0,0,0
FAP425522103,22-04-2025,789522,25891103,311,2025-03-19,2025-03-19,311,1,1,1
FAP424101503,22-04-2025,789101,25891103,300,2025-03-19,2025-03-19,300,1,1,1
FAP423102103,22-04-2025,789102,25891103,314,2025-03-19,2025-03-19,314,1,1,1
FAP424102103,22-04-2025,789102,25891103,382,2025-03-19,2025-03-19,382,1,1,1
FAP423202103,22-04-2025,789202,25891103,312,2025-03-19,2025-03-19,296,0,1,0
FAP425202301,22-04-2025,789202,25891103,371,2025-03-19,2025-03-19,371,1,1,1
FAP424321503,22-04-2025,789321,25891103,421,2025-03-19,2025-03-19,421,1,1,1
FAP425422603,22-04-2025,789422,25891103,493,2025-03-19,2025-03-19,493,1,0,0
FAP424703601,22-04-2025,789703,25891601,91,2025-03-19,2025-03-19,82,0,1,0
FAP424522601,22-04-2025,789522,25891601,74,2025-03-19,2025-03-19,74,1,1,1
FAP423702601,22-04-2025,789702,25891601,191,2025-03-19,2025-03-19,191,1,1,1
FAP423521601,22-04-2025,789521,25891601,162,2025-03-19,2025-03-19,146,0,1,0
FAP424521601,22-04-2025,789521,25891601,68,2025-03-19,2025-03-19,68,1,1,1
FAP425402601,22-04-2025,789402,25891601,163,2025-03-19,2025-03-19,163,1,1,1
FAP424721602,22-04-2025,789721,25891601,119,2025-03-19,2025-03-19,119,1,1,1
FAP425721601,22-04-2025,789721,25891601,149,2025-03-19,2025-03-19,134,0,1,0
FAP424303601,22-04-2025,789303,25891601,185,2025-03-19,2025-03-19,185,1,1,1
FAP424101601,22-04-2025,789101,25891601,193,2025-03-19,2025-03-19,193,1,0,0
FAP423320601,22-04-2025,789320,25891601,69,2025-03-19,2025-03-19,55,0,1,0
FAP425220601,22-04-2025,789220,25891601,126,2025-03-19,2025-03-19,113,0,1,0
FAP425603601,22-04-2025,789603,25891601,128,2025-03-19,2025-03-19,128,1,1,1
FAP423301601,22-04-2025,789301,25891601,92,2025-03-19,2025-03-19,92,1,1,1
FAP424301601,22-04-2025,789301,25891601,69,2025-03-19,2025-03-19,69,1,1,1
FAP423321601,22-04-2025,789321,25891601,69,2025-03-19,2025-03-19,69,1,1,1
FAP425621603,22-04-2025,789621,25891601,110,2025-03-19,2025-03-19,110,1,1,1
FAP424421601,22-04-2025,789421,25891601,54,2025-03-19,2025-03-19,49,0,0,0
FAP423420601,22-04-2025,789420,25891601,142,2025-03-19,2025-03-19,142,1,1,1
FAP423501601,22-04-2025,789501,25891601,77,2025-03-19,2025-03-19,69,0,1,0
FAP423103603,22-04-2025,789103,25891402,379,2025-03-19,2025-03-19,379,1,1,1
FAP424103402,22-04-2025,789103,25891402,336,2025-03-19,2025-03-19,302,0,1,0
FAP423501601,22-04-2025,789501,25891402,387,2025-03-19,2025-03-19,368,0,1,0
FAP423320601,22-04-2025,789320,25891402,407,2025-03-19,2025-03-19,407,1,1,1
FAP425320402,22-04-2025,789320,25891402,463,2025-03-19,2025-03-19,463,1,1,1
FAP423703402,22-04-2025,789703,25891402,387,2025-03-19,2025-03-19,387,1,1,1
FAP424703402,22-04-2025,789703,25891402,223,2025-03-19,2025-03-19,223,1,0,0
FAP423301601,22-04-2025,789301,25891402,460,2025-03-19,2025-03-19,460,1,1,1
FAP424301603,22-04-2025,789301,25891402,384,2025-03-19,2025-03-19,384,1,1,1
FAP425721601,22-04-2025,789721,25891402,231,2025-03-19,2025-03-19,231,1,1,1
FAP425601402,22-04-2025,789601,25891402,241,2025-03-19,2025-03-19,193,0,1,0
FAP425902403,22-04-2025,789902,25891402,313,2025-03-19,2025-03-19,313,1,1,1
FAP423321601,22-04-2025,789321,25891402,301,2025-03-19,2025-03-19,301,1,1,1
FAP423522402,22-04-2025,789522,25891402,220,2025-03-19,2025-03-19,220,1,0,0
FAP424101601,22-04-2025,789101,25891402,380,2025-03-19,2025-03-19,342,0,0,0
FAP423121402,22-04-2025,789121,25891402,314,2025-03-19,2025-03-19,314,1,0,0
FAP424622402,22-04-2025,789622,25891402,489,2025-03-19,2025-03-19,440,0,1,0
FAP425102402,22-04-2025,789102,25891402,280,2025-03-19,2025-03-19,280,1,0,0
FAP424603602,22-04-2025,789603,25891201,226,2025-03-19,2025-03-19,203,0,1,0
FAP425122201,22-04-2025,789122,25891201,219,2025-03-19,2025-03-19,175,0,0,0
FAP425601402,22-04-2025,789601,25891201,423,2025-03-19,2025-03-19,338,0,1,0
FAP423621201,22-04-2025,789621,25891201,115,2025-03-19,2025-03-19,115,1,1,1
FAP423401403,22-04-2025,789401,25891201,491,2025-03-19,2025-03-19,491,1,1,1
FAP423902303,22-04-2025,789902,25891201,123,2025-03-19,2025-03-19,123,1,1,1
FAP425422201,22-04-2025,789422,25891201,185,2025-03-19,2025-03-19,185,1,0,0
FAP425503501,22-04-2025,789503,25891201,182,2025-03-19,2025-03-19,182,1,1,1
FAP423501601,22-04-2025,789501,25891201,370,2025-03-19,2025-03-19,370,1,1,1
FAP424501603,22-04-2025,789501,25891201,390,2025-03-19,2025-03-19,312,0,1,0
FAP424221602,22-04-2025,789221,25891201,381,2025-03-19,2025-03-19,381,1,1,1
FAP423903201,22-04-2025,789903,25891201,331,2025-03-19,2025-03-19,298,0,1,0
FAP425720501,22-04-2025,789720,25891201,163,2025-03-19,2025-03-19,163,1,1,1
FAP425422501,22-04-2025,789422,25891501,123,2025-03-19,2025-03-19,123,1,1,1
FAP423703501,22-04-2025,789703,25891501,169,2025-03-19,2025-03-19,169,1,0,0
FAP424703601,22-04-2025,789703,25891501,185,2025-03-19,2025-03-19,148,0,1,0
FAP425703503,22-04-2025,789703,25891501,215,2025-05-19,2025-03-19,215,1,1,1
FAP425503501,22-04-2025,789503,25891501,180,2025-03-20,2025-03-19,180,1,1,1
FAP424321503,22-04-2025,789321,25891501,115,2025-03-20,2025-03-19,115,1,1,1
FAP424702501,22-04-2025,789702,25891501,152,2025-03-20,2025-03-19,144,0,1,0
FAP424603501,22-04-2025,789603,25891501,188,2025-03-20,2025-03-19,188,1,0,0
FAP425201501,22-04-2025,789201,25891501,211,2025-03-20,2025-03-19,190,0,1,0
FAP424403501,22-04-2025,789403,25891501,241,2025-03-20,2025-03-19,241,1,1,1
FAP425121501,22-04-2025,789121,25891501,235,2025-03-20,2025-03-19,235,1,0,0
FAP424621502,22-04-2025,789621,25891501,154,2025-03-20,2025-03-19,146,0,0,0
FAP424320501,22-04-2025,789320,25891501,235,2025-03-20,2025-03-19,235,1,1,1
FAP424221501,22-04-2025,789221,25891501,243,2025-03-20,2025-03-19,243,1,1,1
FAP425303503,22-04-2025,789303,25891501,143,2025-03-20,2025-03-19,143,1,1,1
FAP425102501,22-04-2025,789102,25891501,237,2025-03-20,2025-03-19,237,1,0,0
FAP425521501,22-04-2025,789521,25891501,119,2025-03-20,2025-03-19,119,1,0,0
FAP423402501,22-04-2025,789402,25891501,216,2025-03-20,2025-03-19,216,1,1,1
FAP425720501,22-04-2025,789720,25891501,129,2025-03-20,2025-03-19,129,1,1,1
FAP424301603,22-04-2025,789301,25891501,124,2025-03-20,2025-03-19,124,1,1,1
FAP425301602,22-04-2025,789301,25891602,185,2025-03-20,2025-03-19,185,1,1,1
FAP424621602,22-04-2025,789621,25891602,159,2025-04-16,2025-04-19,159,1,1,1
FAP423521602,22-04-2025,789521,25891602,79,2025-04-16,2025-04-19,79,1,0,0
FAP423703602,22-04-2025,789703,25891602,196,2025-04-16,2025-04-19,196,1,1,1
FAP424402602,22-04-2025,789402,25891602,76,2025-04-16,2025-04-19,76,1,1,1
FAP423103603,22-04-2025,789103,25891602,101,2025-04-16,2025-04-19,101,1,1,1
FAP424103602,22-04-2025,789103,25891602,182,2025-04-16,2025-04-19,173,0,1,0
FAP424221602,22-04-2025,789221,25891602,121,2025-04-16,2025-04-19,121,1,1,1
FAP424601602,22-04-2025,789601,25891602,155,2025-04-16,2025-04-19,147,0,1,0
FAP424520602,22-04-2025,789520,25891602,142,2025-04-16,2025-04-19,142,1,0,0
FAP423220602,22-04-2025,789220,25891602,89,2025-04-16,2025-04-19,89,1,1,1
FAP424603602,22-04-2025,789603,25891602,91,2025-04-16,2025-04-19,91,1,1,1
FAP424721602,22-04-2025,789721,25891602,52,2025-04-16,2025-04-19,52,1,1,1
FAP423403602,22-04-2025,789403,25891602,77,2025-04-16,2025-04-19,77,1,1,1
FAP424403602,22-04-2025,789403,25891602,55,2025-04-16,2025-04-19,55,1,0,0
FAP424603602,22-04-2025,789603,25891101,333,2025-04-16,2025-04-19,333,1,1,1
FAP424703601,22-04-2025,789703,25891101,374,2025-04-16,2025-04-19,374,1,1,1
FAP425321503,22-04-2025,789321,25891101,310,2025-04-16,2025-04-19,310,1,1,1
FAP423203203,22-04-2025,789203,25891101,496,2025-04-16,2025-04-19,397,0,1,0
FAP424121101,22-04-2025,789121,25891101,422,2025-04-16,2025-04-19,422,1,0,0
FAP423720103,22-04-2025,789720,25891101,349,2025-04-16,2025-04-19,349,1,1,1
FAP425221502,22-04-2025,789221,25891101,302,2025-04-16,2025-04-19,272,0,1,0
FAP423122101,22-04-2025,789122,25891101,380,2025-04-17,2025-04-19,342,0,1,0
FAP423202103,22-04-2025,789202,25891101,412,2025-04-17,2025-04-19,412,1,1,1
FAP423401101,22-04-2025,789401,25891101,374,2025-04-17,2025-04-19,374,1,0,0
FAP424102603,22-04-2025,789102,25891101,307,2025-04-17,2025-04-19,276,0,1,0
FAP423503403,22-04-2025,789503,25891101,434,2025-04-17,2025-04-19,391,0,1,0
FAP425503101,22-04-2025,789503,25891101,463,2025-04-17,2025-04-19,370,0,0,0
FAP424420102,22-04-2025,789420,25891101,394,2025-04-17,2025-04-19,394,1,0,0
FAP424402602,22-04-2025,789402,25891401,473,2025-04-17,2025-04-19,473,1,1,1
FAP423121603,22-04-2025,789121,25891401,232,2025-04-17,2025-04-19,209,0,1,0
FAP425501603,22-04-2025,789501,25891401,311,2025-04-17,2025-04-19,311,1,1,1
FAP424503401,22-04-2025,789503,25891401,200,2025-04-17,2025-04-19,200,1,0,0
FAP425202502,22-04-2025,789202,25891401,379,2025-04-17,2025-04-19,341,0,0,0
FAP424702501,22-04-2025,789702,25891401,242,2025-04-17,2025-04-19,230,0,1,0
FAP424721602,22-04-2025,789721,25891401,396,2025-04-17,2025-04-19,396,1,1,1
FAP424601602,22-04-2025,789601,25891401,362,2025-04-17,2025-04-19,362,1,1,1
FAP425201501,22-04-2025,789201,25891401,430,2025-04-17,2025-04-19,430,1,1,1
FAP423520603,22-04-2025,789520,25891603,83,2025-04-17,2025-04-19,75,0,0,0
FAP424102603,22-04-2025,789102,25891603,103,2025-04-17,2025-04-19,103,1,1,1
FAP424501603,22-04-2025,789501,25891603,92,2025-04-17,2025-04-19,92,1,1,1
FAP425501603,22-04-2025,789501,25891603,94,2025-04-17,2025-04-19,89,0,1,0
FAP424220603,22-04-2025,789220,25891603,76,2025-04-17,2025-04-19,76,1,1,1
FAP423101603,22-04-2025,789101,25891603,132,2025-04-17,2025-04-19,132,1,0,0
FAP425401603,22-04-2025,789401,25891603,138,2025-04-17,2025-04-19,138,1,1,1
FAP424420603,22-04-2025,789420,25891603,130,2025-04-18,2025-04-19,130,1,0,0
FAP423121603,22-04-2025,789121,25891603,184,2025-04-18,2025-04-19,184,1,1,1
FAP425422603,22-04-2025,789422,25891603,65,2025-04-18,2025-04-19,62,0,0,0
FAP424421603,22-04-2025,789421,25891603,58,2025-04-18,2025-04-19,58,1,0,0
FAP424301603,22-04-2025,789301,25891603,54,2025-04-18,2025-04-19,49,0,1,0
FAP424203603,22-04-2025,789203,25891603,174,2025-04-18,2025-04-19,174,1,1,1
